Company that is looking,State start date,State end date,Original offer date,Jobtitle,Standerdised title,Location,Country,Function,Days open in report date range,Total amount of views,Total number of application clicks,Unique visits,Unieke sollicitatieklikken,Cost per application,Cost per click,Application through rate
Brunel,2024-11-02,2024-11-29,2024-10-28,Senior Business Controller,,"Amsterdam, Noord-Holland, Nederland",Nederland,Accounting/Auditing/Finance,28,188,5,167,5,19.945205479452056,0.5971618407021574,0.029940119760479042
Brunel,2025-04-04,2025-05-04,2025-04-04,Adviseur Subsidies,Toelagenconsulent,"Den Haag, Zuid-Holland, Nederland",Nederland,Administrative,31,187,9,157,9,12.267884322678844,0.7032545153127999,0.05732484076433121
Brunel,2025-02-28,2025-03-11,2025-02-06,Trainee Finance & Control,Financieel controller,"Rotterdam, Zuid-Holland, Nederland",Nederland,Accounting/Auditing/Finance,12,187,9,161,9,4.748858447488584,0.26546413681613207,0.055900621118012424
,2025-01-28,2025-02-06,,,,,,,0,187,9,167,9,0.0,0.0,0.05389221556886228
Brunel,2025-08-15,2025-09-14,2025-08-15,Klantcontactmedewerker - Verzekeringen & Pensioenen,Klantmedewerker,"Den Haag, Zuid-Holland, Nederland",Nederland,Administrative/Customer Service/Finance,31,186,6,159,4,27.602739726027398,0.694408546566727,0.025157232704402517
Brunel,2025-02-17,2025-02-28,2025-02-17,Onderhoudscoördinator,Onderhoudscoördinator,"Doetinchem, Gelderland, Nederland",Nederland,Product Management/Production/Strategy/Planning,12,186,7,165,6,7.123287671232877,0.2590286425902864,0.03636363636363636
Brunel,2025-08-07,2025-09-06,2025-08-07,Adviseur Wonen Centraal,Adviseur,"Amsterdam, Noord-Holland, Nederland",Nederland,Finance,31,186,5,173,4,27.602739726027398,0.6382136352838704,0.023121387283236993
Brunel,2025-03-28,2025-04-20,2025-03-28,Domein Architect,Domeinarchitect,"Amsterdam, Noord-Holland, Nederland",Nederland,Engineering/Information Technology,24,185,1,160,1,85.47945205479452,0.5342465753424658,0.00625
Brunel,2025-03-28,2025-04-20,2025-03-28,Windows Technisch Applicatiebeheerder,Technisch applicatiemanager,"Amsterdam, Noord-Holland, Nederland",Nederland,Information Technology,24,184,2,169,2,42.73972602739726,0.505795574288725,0.011834319526627219
Brunel,2025-06-06,2025-07-06,2025-06-06,Jurist Vastgoed & Grondzaken ,Juridisch,"'s-Hertogenbosch, Noord-Brabant, Nederland",Nederland,Legal,31,184,5,171,5,22.08219178082192,0.6456781222462549,0.029239766081871343
Brunel,2025-02-04,2025-02-28,2025-02-04,Onderhoudsplanner,Onderhoudsplanner,"Arnhem, Gelderland, Nederland",Nederland,Engineering/Manufacturing/Project Management,25,184,9,160,8,11.13013698630137,0.5565068493150684,0.05
Brunel,2025-08-14,2025-09-13,2025-08-14,Jurist Letselschade (medior) - HBO - Utrecht,Advocaat,"Den Haag, Zuid-Holland, Nederland",Nederland,Legal,31,183,4,164,4,27.602739726027398,0.6732375542933512,0.024390243902439025
Brunel,2025-01-21,2025-02-04,2025-01-21,Jurist Rechtsbijstand (Junior),Junior advocaat,"Amsterdam, Noord-Holland, Nederland",Nederland,Legal,15,183,12,155,10,5.342465753424658,0.34467520989836503,0.06451612903225806
Brunel,2025-09-03,,2025-09-03,Junior Hypotheekacceptant,Hypotheekverzekeraar,"Amsterdam, Noord-Holland, Nederland",Nederland,Finance,18,182,6,166,6,10.684931506849315,0.38620234362105954,0.03614457831325301
Brunel,2025-09-02,,2025-09-02,Systeembeheerder,Systeembeheerder,"Groningen, Groningen, Nederland",Nederland,Information Technology,19,182,4,159,4,16.91780821917808,0.42560523821831653,0.025157232704402517
Brunel,2025-05-19,2025-06-04,2025-05-19,Multi Client Pool ICT Servicedeskmedewerker,Klantspecialist,"De Meern, Utrecht, Nederland",Nederland,Other,17,182,10,166,8,7.568493150684931,0.364746657864334,0.04819277108433735
Brunel,2025-05-21,2025-06-04,2025-05-21,Transactie Monitoring Analist,Transactie-analist,"Utrecht, Utrecht, Nederland",Nederland,Finance/Sales,15,182,14,160,11,4.85678704856787,0.3339041095890411,0.06875
,2025-01-28,2025-02-06,,,,,,,0,182,6,165,5,0.0,0.0,0.030303030303030304
Brunel,2024-08-29,2024-10-28,2024-08-27,Enterprise Architect,Software-ingenieur,"Amsterdam, Noord-Holland, Nederland",Nederland,Information Technology,36,182,2,165,2,64.10958904109589,0.7770859277708593,0.012121212121212121
Brunel,2025-09-08,2025-09-22,2025-09-08,Projectleider IT,Projectleider,"Utrecht, Utrecht, Nederland",Nederland,Information Technology/Management/Project Management,13,181,6,166,6,7.716894977168949,0.2789239148374319,0.03614457831325301
Brunel,2025-03-11,2025-04-07,2025-03-11,Werkplekbeheer/IT Support,ICT-ondersteuningsspecialist,"Leiden, Zuid-Holland, Nederland",Nederland,Information Technology,28,181,18,151,17,5.866236905721193,0.6604372675315251,0.11258278145695365
Brunel,2024-10-17,2024-11-16,2024-10-17,Maintenance Engineer Elektrotechniek,Onderhoudsingenieur,"Leeuwarden, Friesland, Nederland",Nederland,Manufacturing/Project Management,31,181,25,111,25,4.416438356164384,0.9946933234604468,0.22522522522522523
Brunel,2025-09-12,,2025-09-12,Projectleider,Projectleider,"Rotterdam, Zuid-Holland, Nederland",Nederland,Engineering,9,181,3,146,3,10.684931506849315,0.2195533871270407,0.02054794520547945
Brunel,2024-11-20,2024-12-20,2024-11-20,Junior Jurist Contractenrecht,,"Utrecht, Utrecht, Nederland",Nederland,Legal,31,181,8,156,8,13.801369863013699,0.7077625570776256,0.05128205128205128
Brunel,2025-09-15,,2025-09-15,Business Analist,Bedrijfsanalist,"Den Haag, Zuid-Holland, Nederland",Nederland,Analyst/Business Development/Information Technology,6,181,12,146,8,2.671232876712329,0.14636892475136049,0.0547945205479452
Brunel,2025-03-28,2025-04-20,2025-03-28,Jurist Contractenrecht,Advocaat,"Den Haag, Zuid-Holland, Nederland",Nederland,Legal,24,180,2,161,2,42.73972602739726,0.5309282736322641,0.012422360248447204
Brunel,2024-11-06,2024-12-06,2024-11-06,Junior Financial Accountant,Accountant,"Amsterdam, Noord-Holland, Nederland",Nederland,Accounting/Auditing/Finance,31,179,7,162,6,18.401826484018265,0.6815491290377135,0.037037037037037035
Brunel,2025-06-04,2025-07-04,2025-06-04,Werkvoorbereider,Projectplanner,"Tilburg, Noord-Brabant, Nederland",Nederland,Engineering,31,179,6,157,6,18.401826484018265,0.7032545153127999,0.03821656050955414
Brunel,2025-03-11,2025-04-07,2025-03-11,Multi Client Pool ICT Servicedeskmedewerker,Klantspecialist,"De Meern, Utrecht, Nederland",Nederland,Other,28,179,13,155,11,9.066002490660026,0.6433937251436147,0.07096774193548387
Brunel,2024-11-06,2024-12-06,2024-11-06,Junior Financial Accountant,Accountant,"Amsterdam, Noord-Holland, Nederland",Nederland,Accounting/Auditing/Finance,31,179,16,155,14,7.886497064579257,0.7123287671232877,0.09032258064516129
Brunel,2024-11-06,2024-12-06,2024-11-06,Junior Functioneel Beheerder,ICT-specialist,"Delft, Zuid-Holland, Nederland",Nederland,Information Technology,31,179,4,164,4,27.602739726027398,0.6732375542933512,0.024390243902439025
Brunel,2025-03-11,2025-04-07,2025-03-11,Junior Jurist Contractenrecht,Junior advocaat,"Utrecht, Utrecht, Nederland",Nederland,Legal,28,179,7,159,7,14.246575342465755,0.6272077194796244,0.0440251572327044
Brunel,2024-08-29,2024-10-28,2024-08-27,Senior Financial Accountant,Accountant,"Amsterdam, Noord-Holland, Nederland",Nederland,Accounting/Auditing/Finance,36,178,6,164,6,21.36986301369863,0.7818242565987303,0.036585365853658534
Brunel,2025-01-15,2025-02-14,2025-01-15,IT Werkplekbeheerder,,"Leiden, Zuid-Holland, Nederland",Nederland,Management/Manufacturing,31,177,4,162,4,27.602739726027398,0.6815491290377135,0.024691358024691357
Brunel,2025-09-15,,2025-09-15,Legal Counsel,Juridisch adviseur,"Den Haag, Zuid-Holland, Nederland",Nederland,Legal,6,177,5,147,4,5.342465753424658,0.1453732177802628,0.027210884353741496
Brunel,2025-03-21,2025-04-07,2025-03-21,Trainee Finance & Control,Financieel controller,"Den Haag, Zuid-Holland, Nederland",Nederland,Accounting/Auditing/Finance,18,176,4,155,4,16.027397260273972,0.41361025187803796,0.025806451612903226
Brunel,2025-01-28,2025-02-04,2025-01-28,Junior Project Engineer Utiliteit elektrotechniek,,"Amsterdam, Noord-Holland, Nederland",Nederland,Engineering/Information Technology,8,176,11,145,11,2.5902864259028644,0.19650448748228624,0.07586206896551724
Brunel,2024-12-10,2025-01-09,2024-12-10,CDD Analist,Analist,"Amersfoort, Utrecht, Nederland",Nederland,Business Development/Sales,31,176,5,152,4,27.602739726027398,0.7263878875270368,0.02631578947368421
Brunel,2025-01-03,2025-01-29,2025-01-03,Project manager datacenter,Projectmanager,"Delft, Zuid-Holland, Nederland",Nederland,Information Technology/Project Management,27,176,17,130,12,8.013698630136986,0.7397260273972602,0.09230769230769231
Brunel,2024-12-10,2025-01-09,2024-12-10,Senior KYC/CDD Analist,,"Tilburg, Noord-Brabant, Nederland",Nederland,Finance/Sales,31,175,6,151,6,18.401826484018265,0.7311984033384741,0.039735099337748346
Brunel,2024-10-07,2024-10-14,2024-10-07,Projectmanager IT,ICT-specialist,"Amsterdam, Noord-Holland, Nederland",Nederland,Information Technology/Project Management,8,175,4,150,4,7.123287671232877,0.18995433789954339,0.02666666666666667
Brunel,2025-03-28,2025-04-26,2025-03-28,Junior Subsidiebehandelaar,Financiën,"Zwolle, Overijssel, Nederland",Nederland,Other,30,174,7,161,6,17.808219178082194,0.6636603420403302,0.037267080745341616
Brunel,2025-01-28,2025-02-04,2025-01-28,DevOps Engineer PAAS Windows,,"Groningen, Groningen, Nederland",Nederland,Engineering/Information Technology,8,174,15,144,15,1.899543378995434,0.197869101978691,0.10416666666666667
Brunel,2025-01-03,2025-02-02,2025-01-03,Junior Jurist Contractenrecht,Junior advocaat,"Utrecht, Utrecht, Nederland",Nederland,Legal,31,173,3,158,3,36.80365296803653,0.6988035373677822,0.0189873417721519
Brunel,2024-09-05,2024-11-04,2024-09-05,Specialist automatisering,Specialist automatisering,"Leeuwarden, Friesland, Nederland",Nederland,Business Development/Engineering/Manufacturing,43,172,6,163,6,25.525114155251142,0.9395747541810235,0.03680981595092025
Brunel,2025-06-03,2025-07-03,2025-06-03,Junior Uitvoerder Civiele Techniek,Constructiesupervisor,"Delft, Zuid-Holland, Nederland",Nederland,Engineering,31,171,17,134,15,7.360730593607306,0.8239623798814149,0.11194029850746269
,2025-01-28,2025-02-04,,,,,,,0,171,3,162,3,0.0,0.0,0.018518518518518517
Brunel,2024-11-06,2024-12-06,2024-11-06,Projectleider Automatisering,Projectsupervisor,"Groningen, Groningen, Nederland",Nederland,Project Management,31,171,4,151,4,27.602739726027398,0.7311984033384741,0.026490066225165563
Brunel,2024-12-03,2024-12-20,2024-12-03,IT - Servicedesk Specialist,ICT-specialist,"Apeldoorn, Gelderland, Nederland",Nederland,Information Technology,18,170,8,147,8,8.013698630136986,0.43611965334078834,0.05442176870748299
Brunel,2024-11-20,2024-12-20,2024-11-20,Junior Werkvoorbereider Bouwkunde,,"Utrecht, Utrecht, Nederland",Nederland,Education/Training,31,170,16,147,13,8.493150684931507,0.7510949585313578,0.08843537414965986
Brunel,2024-10-17,2024-11-16,2024-10-17,Maintenance Engineer Elektrotechniek,Onderhoudsingenieur,"Lutjewinkel, Noord-Holland, Nederland",Nederland,Manufacturing/Project Management,31,170,23,124,23,4.800476474091721,0.8904109589041096,0.18548387096774194
Brunel,2025-03-21,2025-04-07,2025-03-21,Trainee Finance & Control,Financieel controller,"Rotterdam, Zuid-Holland, Nederland",Nederland,Accounting/Auditing/Finance,18,169,5,149,4,16.027397260273972,0.43026569826238853,0.026845637583892617
Brunel,2025-03-21,2025-03-28,2025-03-21,Automation Engineer,Ingenieur automatisering,"Beilen, Drenthe, Nederland",Nederland,Engineering/Information Technology,8,169,11,131,10,2.8493150684931505,0.21750496706054587,0.07633587786259542
Brunel,2025-02-28,2025-04-07,2025-02-28,Planner/coördinator - IT,Planner,"Huizen, Noord-Holland, Nederland",Nederland,Other,39,169,4,146,4,34.726027397260275,0.9513980108838431,0.0273972602739726
Brunel,2025-08-14,2025-09-13,2025-08-14,Junior Hypotheekacceptant Amersfoort,Hypotheekverzekeraar,"Amersfoort, Utrecht, Nederland",Nederland,Finance,31,169,1,149,1,110.41095890410959,0.7410131470074469,0.006711409395973154
Brunel,2025-09-04,,2025-09-04,Senior Privacy Jurist,,"Utrecht, Utrecht, Nederland",Nederland,Legal,17,168,2,154,2,30.273972602739725,0.3931684753602562,0.012987012987012988
Brunel,2025-01-19,2025-02-18,2025-01-15,Systeembeheerder Windows,Systeembeheerder,"Zwolle, Overijssel, Nederland",Nederland,Information Technology,31,168,10,152,6,18.401826484018265,0.7263878875270368,0.039473684210526314
Brunel,2025-09-01,,2025-09-01,Senior Jurist Omgevingsrecht,Juridisch specialist,"Amsterdam, Noord-Holland, Nederland",Nederland,Legal,20,168,3,146,2,35.61643835616438,0.48789641583786825,0.0136986301369863
Brunel,2025-08-14,2025-09-13,2025-08-14,Senior Jurist Woo - Rijksoverheid,Advocaat,"Amsterdam, Noord-Holland, Nederland",Nederland,Legal,31,168,3,160,3,36.80365296803653,0.690068493150685,0.01875
Brunel,2025-02-04,2025-02-28,2025-02-04,Engineer Ondergrondse Infra,Infrastructuuringenieur,"Zwolle, Overijssel, Nederland",Nederland,Engineering/Information Technology,25,168,11,138,10,8.904109589041095,0.6452253325392099,0.07246376811594203
Brunel,2024-10-11,2024-11-10,2024-10-11,Toezichthouder Openbare Ruimte,Civiel ingenieur,"Eemsdelta, Groningen, Nederland",Nederland,Project Management,31,168,7,132,5,22.08219178082192,0.8364466583644666,0.03787878787878788
Brunel,2025-02-13,2025-03-29,2025-02-13,Medior ICT Support Medewerker,ICT-medewerker,"Utrecht, Utrecht, Nederland",Nederland,Information Technology,45,167,2,158,2,80.13698630136986,1.0143922316629097,0.012658227848101266
Brunel,2025-03-11,2025-04-07,2025-03-11,Project Engineer Duurzame Energie,Projectingenieur,"Delft, Zuid-Holland, Nederland",Nederland,Engineering/Information Technology,28,167,8,148,8,12.465753424657535,0.6738245094409478,0.05405405405405406
Brunel,2025-07-15,2025-08-14,2025-07-15,Werkvoorbereider Vattenfall,Planner,"Amsterdam, Noord-Holland, Nederland",Nederland,Engineering,31,167,4,136,3,36.80365296803653,0.8118452860596294,0.022058823529411766
Brunel,2025-03-28,2025-04-20,2025-03-28,Junior jurist handhaving,Junior advocaat,"Den Haag, Zuid-Holland, Nederland",Nederland,Legal,24,167,10,147,8,10.684931506849315,0.5814928711210512,0.05442176870748299
Brunel,2025-01-06,2025-02-05,2025-01-06,Junior Subsidieadviseur Utrecht,Financiën,"Utrecht, Utrecht, Nederland",Nederland,Other,31,167,3,147,3,36.80365296803653,0.7510949585313578,0.02040816326530612
Brunel,2025-03-11,2025-04-07,2025-03-11,IT - Servicedesk Specialist,ICT-specialist,"Apeldoorn, Gelderland, Nederland",Nederland,Information Technology,28,166,12,150,11,9.066002490660026,0.6648401826484018,0.07333333333333333
Brunel,2025-03-06,2025-04-05,2025-03-06,Medior Netwerk Engineer,Netwerkingenieur,"Amsterdam, Noord-Holland, Nederland",Nederland,Information Technology,31,166,17,141,10,11.04109589041096,0.7830564461284368,0.07092198581560284
Brunel,2025-01-15,2025-02-14,2025-01-15,Werkplekbeheer/IT Support,ICT-ondersteuningsspecialist,"Leiden, Zuid-Holland, Nederland",Nederland,Information Technology,31,166,11,148,6,18.401826484018265,0.746019992595335,0.04054054054054054
Brunel,2025-01-06,2025-02-05,2025-01-06,Project Engineer Duurzame Energie,Projectingenieur,"Delft, Zuid-Holland, Nederland",Nederland,Engineering/Information Technology,31,166,8,159,8,13.801369863013699,0.694408546566727,0.050314465408805034
Brunel,2024-11-06,2024-12-06,2024-11-06,Senior Project Controller,,"Amsterdam, Noord-Holland, Nederland",Nederland,Accounting/Auditing/Finance,31,166,13,139,11,10.0373599003736,0.7943234453533065,0.07913669064748201
Brunel,2025-03-04,2025-04-03,2025-03-04,DevOps Engineer PAAS Windows,,"Groningen, Groningen, Nederland",Nederland,Engineering/Information Technology,31,165,7,140,7,15.772994129158514,0.7886497064579256,0.05
Brunel,2024-12-10,2025-01-09,2024-12-10,Senior KYC/CDD Analist,,"Tilburg, Noord-Brabant, Nederland",Nederland,Finance/Sales,31,165,6,144,4,27.602739726027398,0.7667427701674278,0.027777777777777776
Brunel,2024-11-13,2024-12-13,2024-11-13,Procesmanager Amersfoort,Manager procestechniek,"Amersfoort, Utrecht, Nederland",Nederland,Management/Manufacturing,31,164,3,140,3,36.80365296803653,0.7886497064579256,0.02142857142857143
,2025-01-15,2025-02-04,,,,,,,0,164,11,139,11,0.0,0.0,0.07913669064748201
Brunel,2024-10-14,2024-10-28,2024-10-14,IT - Servicedesk Specialist,ICT-specialist,"Apeldoorn, Gelderland, Nederland",Nederland,Information Technology,15,164,10,149,8,6.678082191780822,0.35855474855199043,0.053691275167785234
Brunel,2025-02-13,2025-03-15,2025-02-13,Medior Privacy Jurist,,"Utrecht, Utrecht, Nederland",Nederland,Legal,31,164,4,154,4,27.602739726027398,0.7169542785981142,0.025974025974025976
Brunel,2025-09-02,2025-09-17,2025-09-02,Junior Projectleider Bouwmanagement,Projectleider,"Eindhoven, Noord-Brabant, Nederland",Nederland,Project Management,16,163,10,132,7,8.140900195694716,0.43171440431714403,0.05303030303030303
Brunel,2024-10-14,2024-11-13,2024-10-14,Junior Jurist Sociaal Domein,Junior advocaat,"Utrecht, Utrecht, Nederland",Nederland,Legal,31,163,6,151,5,22.08219178082192,0.7311984033384741,0.033112582781456956
Brunel,2024-11-20,2024-12-20,2024-11-20,Junior Werkvoorbereider bouwkunde,,"Delft, Zuid-Holland, Nederland",Nederland,Education/Training,31,163,10,149,10,11.04109589041096,0.7410131470074469,0.06711409395973154
Brunel,2025-01-28,2025-02-06,2025-01-28,ICT Support Medewerker,ICT-medewerker,"Amersfoort, Utrecht, Nederland",Nederland,Information Technology,10,162,10,143,9,3.95738203957382,0.24906600249066,0.06293706293706294
Brunel,2024-10-07,2024-10-14,2024-10-07,Bestuursadviseur Digitalisering,Bestuursadviseur,"Delft, Zuid-Holland, Nederland",Nederland,Business Development/Sales,8,162,3,135,3,9.497716894977168,0.21106037544393708,0.022222222222222223
Brunel,2024-09-05,2024-11-04,2024-09-05,Specialist automatisering,Specialist automatisering,"Beilen, Drenthe, Nederland",Nederland,Business Development/Engineering/Manufacturing,43,162,6,151,6,25.525114155251142,1.0142429465662706,0.039735099337748346
Brunel,2024-11-20,2024-12-20,2024-11-20,Junior Jurist Contractenrecht,Junior advocaat,"Utrecht, Utrecht, Nederland",Nederland,Legal,31,162,4,141,4,27.602739726027398,0.7830564461284368,0.028368794326241134
Brunel,2025-06-27,2025-07-27,2025-06-27,Junior Hypotheekacceptant,Hypotheekverzekeraar,"Amersfoort, Utrecht, Nederland",Nederland,Finance,31,162,7,148,6,18.401826484018265,0.746019992595335,0.04054054054054054
Brunel,2024-10-07,2024-10-14,2024-10-07,Support Engineer IT,ICT-ingenieur,"Amsterdam Zuidoost, Noord-Holland, Nederland",Nederland,Engineering/Information Technology,8,161,13,138,12,2.374429223744292,0.20647210641254715,0.08695652173913043
