Impressions (sponsored),Click through rate (sponsored),Clicks (sponsored),Cost per started application,Started applications (sponsored),Application start rate (sponsored),Cost per click,Total cost,Job post
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Sociaal Domein
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Sociaal Domein
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Sociaal Domein
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Sociaal Domein
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Sociaal Domein
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Sociaal Domein
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Sociaal Domein
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Sociaal Domein
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Sociaal Domein
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Sociaal Domein
141,0.028399999999999998,4,0.0,0.0,0.001667,0.0,0.0,Junior Jurist Subsidierecht
208,0.0288,6,9.03,1.0,0.1429,1.5,9.03,Junior Jurist Subsidierecht
252,0.0516,13,0.0,0.0,0.1818,0.0,0.0,Junior Jurist Subsidierecht
92,0.0326,3,14.73,1.0,33.33,4.91,14.73,Junior Jurist Subsidierecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior jurist Vastgoed & Grondzaken
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior jurist Vastgoed & Grondzaken
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Vergunningen
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Vergunningen
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Vergunningen
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Vergunningen
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Vergunningen
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Vergunningen
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Vergunningen
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Vergunningen
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Vergunningen
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Vergunningen
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Vergunningen
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Woo
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Woo
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Woo bij de Rijksoverheid
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Woo bij de Rijksoverheid
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Woo bij de Rijksoverheid
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Woo bij de Rijksoverheid
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Woo bij de Rijksoverheid
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Woo bij de Rijksoverheid
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Woo bij de Rijksoverheid
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Woo bij de Rijksoverheid
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Woo bij de Rijksoverheid
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Woo bij de Rijksoverheid
332,0.0452,15,9.76,4.0,26.67,2.6,39.05,Junior Jurist Woo bij de Rijksoverheid
404,0.0668,27,14.49,3.0,11.11,1.61,43.47,Junior Jurist Woo bij de Rijksoverheid
444,0.0608,27,0.0,0.0,0.0,0.0,0.0,Junior Jurist Woo bij de Rijksoverheid
575,0.0713,41,10.53,3.0,7.32,0.77,31.58,Junior Jurist Woo bij de Rijksoverheid
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Privacy Jurist
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Privacy Jurist
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Privacy Jurist
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Privacy Jurist
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Privacy Jurist
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Privacy Jurist
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Privacy Jurist
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Privacy Jurist
132,0.0758,10,35.97,1.0,0.001739,3.6,35.97,Junior Privacy Jurist
235,0.09359999999999999,22,0.98,2.0,0.11109999999999999,0.09,1.96,Junior Privacy Jurist
318,0.0629,20,2.03,2.0,10.0,0.2,4.05,Junior Privacy Jurist
373,0.07769999999999999,29,2.24,4.0,13.79,0.31,8.97,Junior Privacy Jurist
444,0.045,20,12.18,1.0,5.0,0.61,12.18,Junior Privacy Jurist
632,0.068,43,14.92,3.0,6.98,1.04,44.77,Junior Privacy Jurist
8,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Privacy Jurist
232,0.069,16,11.02,1.0,0.16670000000000001,0.69,11.02,Junior Privacy Jurist
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Privacy Jurist
188,0.09570000000000001,18,3.6,2.0,0.23079999999999998,0.4,7.2,Junior Privacy Jurist
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Privacy Jurist
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Privacy Jurist
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Privacy Jurist
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Privacy Jurist
575,0.0748,43,9.42,4.0,9.3,0.88,37.68,Junior Privacy Jurist
9,0.11109999999999999,1,0.0,0.0,0.0,0.0,0.0,Junior Privacy Jurist
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Juridisch Planoloog HBO
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Juridisch Planoloog WO
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Juridisch Vergunningverlener HBO
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Juridisch Vergunningverlener HBO Junior
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Juridisch Vergunningverlener WO
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Juridisch Vergunningverlener WO Junior
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Arbeidsrecht
167,0.1198,20,4.38,4.0,0.0005,0.88,17.5,Jurist Arbeidsrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Arbeidsrecht
225,0.10220000000000001,23,6.04,4.0,0.1379,1.05,24.14,Jurist Arbeidsrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Beleid en Regelgeving
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Beroep
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Beroep
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Beroep
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Bestuursrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Bestuursrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Bestuursrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Bestuursrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Bestuursrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Bestuursrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Bestuursrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Bestuursrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Bestuursrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Bestuursrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Bestuursrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Bestuursrecht
238,0.0504,12,16.57,1.0,0.3333,1.38,16.57,Jurist Bestuursrecht
377,0.0345,13,10.81,2.0,15.38,1.66,21.61,Jurist Bestuursrecht
410,0.029300000000000003,12,7.41,2.0,16.67,1.24,14.82,Jurist Bestuursrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Bestuursrecht Rijksoverheid
144,0.0556,8,0.0,0.0,0.0025,0.0,0.0,Jurist Bestuursrecht Rijksoverheid
224,0.0446,10,13.18,1.0,0.1875,1.32,13.18,Jurist Bestuursrecht Rijksoverheid
296,0.0338,10,16.31,1.0,10.0,1.63,16.31,Jurist Bestuursrecht Rijksoverheid
301,0.039900000000000005,12,5.67,2.0,16.67,0.94,11.33,Jurist Bestuursrecht Rijksoverheid
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior jurist Bezwaar & Beroep Rijksoverheid
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Bezwaar & Beroep Rijksoverheid
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Bezwaar & Beroep
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Bezwaar & Beroep
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Bezwaar & Beroep
159,0.0692,11,1.97,1.0,0.002667,0.18,1.97,Jurist Bezwaar & Beroep
172,0.0756,13,13.72,2.0,0.000732,2.11,27.44,Jurist Bezwaar & Beroep
228,0.043899999999999995,10,0.0,0.0,0.11539999999999999,0.0,0.0,Jurist Bezwaar & Beroep
252,0.047599999999999996,12,12.92,2.0,0.11109999999999999,2.15,25.83,Jurist Bezwaar & Beroep
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Bezwaar & Beroep
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Bezwaar & Beroep
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Bezwaar & Beroep Omgevingsrecht HBO Medior
28,0.10710000000000001,3,14.94,1.0,0.3333,4.98,14.94,Jurist Bezwaar & Beroep Omgevingsrecht HBO Medior
126,0.07139999999999999,9,0.0,0.0,0.001667,0.0,0.0,Jurist Bezwaar & Beroep Rijksoverheid
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Bezwaar & Beroep Senior WO
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Medior Bezwaarjurist
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Bouwrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Bouwrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Bouwrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Bouwrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Bouwrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Bouwrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Bouwrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Bouwrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Bouwrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Bouwrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Bouwrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Bouwrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Bouwrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Bouwrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Contractenrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Contractenrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Contractenrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Contractenrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Contractenrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Contractenrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Contractenrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Contractenrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Contractenrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Contractenrecht
115,0.060899999999999996,7,0.0,0.0,0.001,0.0,0.0,Jurist Contractenrecht
191,0.0366,7,0.0,0.0,0.0667,0.0,0.0,Jurist Contractenrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Erfpacht
236,0.0339,8,14.24,1.0,0.16670000000000001,1.78,14.24,Jurist Erfpacht
356,0.030899999999999997,11,3.33,2.0,18.18,0.6,6.65,Jurist Erfpacht
191,0.0262,5,14.18,1.0,0.0455,2.84,14.18,Jurist Grondzaken
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Handhaving
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Handhaving
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Handhaving
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Handhaving
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Handhaving
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Handhaving
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Handhaving
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Handhaving
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Handhaving
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Handhaving
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Handhaving
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Handhaving
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Handhaving
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Handhaving
108,0.0278,3,0.0,0.0,0.0,0.0,0.0,Jurist Handhaving
160,0.05,8,0.0,0.0,0.001739,0.0,0.0,Jurist Handhaving
30,0.16670000000000001,5,0.0,0.0,0.0,0.0,0.0,Jurist Handhaving
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Letselschade
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Letselschade
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Letselschade
108,0.0926,10,3.16,1.0,0.1,0.32,3.16,Jurist Letselschade
128,0.046900000000000004,6,0.0,0.0,0.001111,0.0,0.0,Jurist Letselschade
157,0.0764,12,33.33,2.0,0.001,5.56,66.66,Jurist Letselschade
187,0.0642,12,5.62,1.0,0.25,0.47,5.62,Jurist Letselschade
251,0.0359,9,0.0,0.0,0.375,0.0,0.0,Jurist Letselschade
45,0.0667,3,0.0,0.0,0.0,0.0,0.0,Jurist Letselschade
80,0.0625,5,9.41,1.0,20.0,1.88,9.41,Jurist Letselschade
9,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Letselschade
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Letselschade medior
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Letselschade medior
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Letselschade medior
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Letselschade medior
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Milieu
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Milieu
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Milieu
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Milieu
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Milieu
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Milieu
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Milieu
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Milieu
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Milieu
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Milieu
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Milieu
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Milieu
183,0.0109,2,0.0,0.0,0.23079999999999998,0.0,0.0,Jurist Milieu
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Omgevingsrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Omgevingsrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Omgevingsrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Omgevingsrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Omgevingsrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Omgevingsrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Omgevingsrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Omgevingsrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Omgevingsrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Omgevingsrecht
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Privacy
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Privacy
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Privacy
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Privacy
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Privacy
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Rechtsbijstand
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Rechtsbijstand
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Junior Jurist Rechtsbijstand
198,0.060599999999999994,12,1.7,1.0,0.069,0.14,1.7,Junior Jurist Rechtsbijstand
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Medior Jurist Rechtsbijstand
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Medior Jurist Rechtsbijstand
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Senior Jurist Rechtsbijstand
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Senior Jurist Rechtsbijstand
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Senior Jurist Rechtsbijstand
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Senior Jurist Rechtsbijstand
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Senior Jurist Rechtsbijstand
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Senior Jurist Rechtsbijstand
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Senior Jurist Rechtsbijstand
319,0.0125,4,0.0,0.0,0.0,0.0,0.0,Senior Jurist Rechtsbijstand
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Ruimtelijke Ordening
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Ruimtelijke Ordening
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Ruimtelijke Ordening
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Ruimtelijke Ordening
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Ruimtelijke Ordening
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Ruimtelijke Ordening
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Ruimtelijke Ordening
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Ruimtelijke Ordening
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Ruimtelijke Ordening
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Ruimtelijke Ordening
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Ruimtelijke Ordening
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Ruimtelijke Ordening
174,0.0115,2,0.0,0.0,0.000698,0.0,0.0,Jurist Ruimtelijke Ordening
236,0.0042,1,0.0,0.0,0.1481,0.0,0.0,Jurist Ruimtelijke Ordening
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Sociaal Domein
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Sociaal Domein
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Sociaal Domein
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Sociaal Domein
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Sociaal Domein
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Sociaal Domein
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Sociaal Domein
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Sociaal Domein
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Sociaal Domein
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Sociaal Domein
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Sociaal Domein
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Sociaal Domein
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Sociaal Domein
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Vastgoed & Grondzaken
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Vastgoed & Grondzaken
162,0.0556,9,0.0,0.0,0.0011539999999999999,0.0,0.0,Jurist Vastgoed & Grondzaken
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Vergunningen
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Vergunningen
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Vergunningen
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Vergunningen
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Vergunningen
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Vergunningen
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Vergunningen
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Vergunningen
142,0.0282,4,0.0,0.0,0.001667,0.0,0.0,Jurist Vergunningen
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Woo
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Woo
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Woo
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Woo
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Woo
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Woo
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Woo
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Woo
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Woo
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Woo
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Woo
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Woo
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Woo bij de Rijksoverheid
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Woo bij de Rijksoverheid
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Woo bij de Rijksoverheid
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Woo bij de Rijksoverheid
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Woo bij de Rijksoverheid
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Woo bij de Rijksoverheid
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Woo bij de Rijksoverheid
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Woo bij de Rijksoverheid
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Woo bij de Rijksoverheid
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Jurist Woo bij de Rijksoverheid
160,0.018799999999999997,3,0.0,0.0,0.001818,0.0,0.0,Jurist Woo bij de Rijksoverheid
214,0.0374,8,3.55,1.0,0.1739,0.44,3.55,Jurist Woo bij de Rijksoverheid
217,0.0323,7,0.0,0.0,0.1818,0.0,0.0,Jurist Woo bij de Rijksoverheid
322,0.0435,14,0.0,0.0,0.0,0.0,0.0,Jurist Woo bij de Rijksoverheid
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Legal Counsel
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Legal Counsel
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Legal Counsel
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Legal Counsel
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Legal Counsel
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Legal Counsel
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Legal Counsel
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Legal Counsel
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Legal Counsel
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Legal Counsel
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Legal Counsel
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Legal Counsel
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Legal Counsel
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Legal Counsel
137,0.10949999999999999,15,7.11,1.0,0.00125,0.47,7.11,Legal Counsel
157,0.0892,14,9.21,2.0,0.001429,1.32,18.42,Legal Counsel
165,0.0727,12,2.88,1.0,0.0014810000000000001,0.24,2.88,Legal Counsel
174,0.1379,24,13.59,2.0,0.0025,1.13,27.17,Legal Counsel
174,0.1149,20,3.94,1.0,0.002,0.2,3.94,Legal Counsel
258,0.054299999999999994,14,1.7,1.0,0.1818,0.12,1.7,Legal Counsel
284,0.1408,40,9.71,1.0,2.5,0.24,9.71,Legal Counsel
294,0.0986,29,1.7,2.0,6.9,0.12,3.4,Legal Counsel
310,0.08710000000000001,27,2.01,2.0,7.41,0.15,4.01,Legal Counsel
320,0.0625,20,4.57,2.0,10.0,0.46,9.14,Legal Counsel
351,0.045599999999999995,16,8.87,1.0,6.25,0.55,8.87,Legal Counsel
367,0.0572,21,3.07,3.0,14.29,0.44,9.22,Legal Counsel
374,0.0374,14,6.22,1.0,7.14,0.44,6.22,Legal Counsel
476,0.0462,22,2.35,4.0,18.18,0.43,9.41,Legal Counsel
527,0.1025,54,2.05,6.0,11.11,0.23,12.27,Legal Counsel
556,0.0594,33,3.95,6.0,18.18,0.72,23.67,Legal Counsel
65,0.10769999999999999,7,1.7,1.0,14.29,0.24,1.7,Legal Counsel
75,0.0533,4,0.0,0.0,0.0,0.0,0.0,Legal Counsel
88,0.0795,7,0.0,0.0,0.0,0.0,0.0,Legal Counsel
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Letselschadebehandelaar
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Letselschadebehandelaar
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Manager Juridische Zaken
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Manager Juridische Zaken
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Manager Juridische Zaken
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Manager Juridische Zaken
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Manager Juridische Zaken
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Manager Juridische Zaken
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Manager Juridische Zaken
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Manager Juridische Zaken
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Manager Juridische Zaken
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Manager Juridische Zaken
